year,dist_id,dno_key,dno_name,dno_code,filename,sheet,row_index,tariff_code,rates_found,values_found,raw_text,voltage,customer_type,time_band,tariff_color
2014,11,NGED-EM,National Grid Electricity Distribution – East Midlands,EMID,EMEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,12,,"['1', '2', '3']","['15', '42', '3701', '14', '41', '1', '2', '3']","DNOs paste value cells A15:I42 from CDCM 3701 into cells A14:J41 Open LLFCs PCs Unit rate 1
p/kWh
(red/black) Unit rate 2
p/kWh
(amber/yellow) Unit rate 3
p/kWh
(green) Fixed charge p/MPAN/day Capacit",,,Day,Green
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,27,LV UMS,[],"['30314', '0', '25.1', '1.84', '0.67', '0', '0', '0', '0']",LDNO LV: LV UMS (Pseudo HH Metered) 30314 0 25.1 1.84 0.67 0 0 0 0,LV,Unmetered,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,40,LV HH,[],"['30327', '0', '4.795', '0.56', '0.039', '4.28', '1.01', '0.177', '1.01']",LDNO HV: LV HH Metered 30327 0 4.795 0.56 0.039 4.28 1.01 0.177 1.01,LV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,41,LV Sub,[],"['30328', '0', '6.251', '0.723', '0.041', '5.03', '1.8', '0.238', '1.8']",LDNO HV: LV Sub HH Metered 30328 0 6.251 0.723 0.041 5.03 1.8 0.238 1.8,LV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,42,HV HH,[],"['30329', '0', '6.56', '0.762', '0.036', '59.98', '2.26', '0.228', '2.26']",LDNO HV: HV HH Metered 30329 0 6.56 0.762 0.036 59.98 2.26 0.228 2.26,HV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,47,LV UMS,[],"['30334', '0', '13.295', '0.975', '0.355', '0', '0', '0', '0']",LDNO HV: LV UMS (Pseudo HH Metered) 30334 0 13.295 0.975 0.355 0 0 0 0,LV,Unmetered,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,67,HVplus,[],"['30354', '0', '3.415', '0.399', '0.028', '3.05', '0.72', '0.126', '0.72', '3.415', '0.399', '0.028', '3.05', '0.72', '0.126']",LDNO HVplus: LV HH Metered 30354 0 3.415 0.399 0.028 3.05 0.72 0.126 0.72 3.415 0.399 0.028 3.05 0.72 0.126,LV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,68,HVplus,[],"['30355', '0', '4.377', '0.506', '0.029', '3.52', '1.26', '0.167', '1.26', '4.377', '0.506', '0.029', '3.52', '1.26', '0.167']",LDNO HVplus: LV Sub HH Metered 30355 0 4.377 0.506 0.029 3.52 1.26 0.167 1.26 4.377 0.506 0.029 3.52 1.26 0.167,LV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,69,HVplus,[],"['30356', '0', '4.542', '0.528', '0.025', '41.53', '1.56', '0.158', '1.56', '4.542', '0.528', '0.025', '41.53', '1.56', '0.158']",LDNO HVplus: HV HH Metered 30356 0 4.542 0.528 0.025 41.53 1.56 0.158 1.56 4.542 0.528 0.025 41.53 1.56 0.158,HV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,74,HVplus,[],"['30361', '0', '9.469', '0.694', '0.253', '9.469', '0.694', '0.253']",LDNO HVplus: LV UMS (Pseudo HH Metered) 30361 0 9.469 0.694 0.253 9.469 0.694 0.253,LV,Unmetered,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,94,LV HH,[],"['30381', '0', '2.723', '0.318', '0.022', '2.43', '0.58', '0.101', '0.58', '2.723', '0.318', '0.022', '2.43', '0.58', '0.101']",LDNO EHV: LV HH Metered 30381 0 2.723 0.318 0.022 2.43 0.58 0.101 0.58 2.723 0.318 0.022 2.43 0.58 0.101,LV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,95,LV Sub,[],"['30382', '0', '3.49', '0.404', '0.023', '2.81', '1.01', '0.133', '1.01', '3.49', '0.404', '0.023', '2.81', '1.01', '0.133']",LDNO EHV: LV Sub HH Metered 30382 0 3.49 0.404 0.023 2.81 1.01 0.133 1.01 3.49 0.404 0.023 2.81 1.01 0.133,LV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,96,HV HH,[],"['30383', '0', '3.622', '0.421', '0.02', '33.11', '1.25', '0.126', '1.25', '3.622', '0.421', '0.02', '33.11', '1.25', '0.126']",LDNO EHV: HV HH Metered 30383 0 3.622 0.421 0.02 33.11 1.25 0.126 1.25 3.622 0.421 0.02 33.11 1.25 0.126,HV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,101,LV UMS,[],"['30388', '0', '7.551', '0.554', '0.201', '7.551', '0.554', '0.201']",LDNO EHV: LV UMS (Pseudo HH Metered) 30388 0 7.551 0.554 0.201 7.551 0.554 0.201,LV,Unmetered,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,121,LV HH,[],"['132', '30408', '0', '2.282', '0.266', '0.018', '2.04', '0.48', '0.084', '0.48', '2.282', '0.266', '0.018', '2.04', '0.48', '0.084']",LDNO 132kV/EHV: LV HH Metered 30408 0 2.282 0.266 0.018 2.04 0.48 0.084 0.48 2.282 0.266 0.018 2.04 0.48 0.084,LV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,122,LV Sub,[],"['132', '30409', '0', '2.924', '0.338', '0.019', '2.35', '0.84', '0.111', '0.84', '2.924', '0.338', '0.019', '2.35', '0.84', '0.111']",LDNO 132kV/EHV: LV Sub HH Metered 30409 0 2.924 0.338 0.019 2.35 0.84 0.111 0.84 2.924 0.338 0.019 2.35 0.84 0.111,LV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,123,HV HH,[],"['132', '30410', '0', '3.034', '0.353', '0.017', '27.74', '1.04', '0.106', '1.04', '3.034', '0.353', '0.017', '27.74', '1.04', '0.106']",LDNO 132kV/EHV: HV HH Metered 30410 0 3.034 0.353 0.017 27.74 1.04 0.106 1.04 3.034 0.353 0.017 27.74 1.04 0.106,HV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,128,LV UMS,[],"['132', '30415', '0', '6.326', '0.464', '0.169', '6.326', '0.464', '0.169']",LDNO 132kV/EHV: LV UMS (Pseudo HH Metered) 30415 0 6.326 0.464 0.169 6.326 0.464 0.169,LV,Unmetered,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,148,LV HH,[],"['132', '30435', '0', '1.29', '0.15', '0.01', '1.15', '0.27', '0.048', '0.27', '1.29', '0.15', '0.01', '1.15', '0.27', '0.048']",LDNO 132kV: LV HH Metered 30435 0 1.29 0.15 0.01 1.15 0.27 0.048 0.27 1.29 0.15 0.01 1.15 0.27 0.048,LV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,149,LV Sub,[],"['132', '30436', '0', '1.653', '0.191', '0.011', '1.33', '0.48', '0.063', '0.48', '1.653', '0.191', '0.011', '1.33', '0.48', '0.063']",LDNO 132kV: LV Sub HH Metered 30436 0 1.653 0.191 0.011 1.33 0.48 0.063 0.48 1.653 0.191 0.011 1.33 0.48 0.063,LV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,150,HV HH,[],"['132', '30437', '0', '1.715', '0.199', '0.009', '15.68', '0.59', '0.06', '0.59', '1.715', '0.199', '0.009', '15.68', '0.59', '0.06']",LDNO 132kV: HV HH Metered 30437 0 1.715 0.199 0.009 15.68 0.59 0.06 0.59 1.715 0.199 0.009 15.68 0.59 0.06,HV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,155,LV UMS,[],"['132', '30442', '0', '3.576', '0.262', '0.095', '3.576', '0.262', '0.095']",LDNO 132kV: LV UMS (Pseudo HH Metered) 30442 0 3.576 0.262 0.095 3.576 0.262 0.095,LV,Unmetered,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,175,LV HH,[],"['0000', '30462', '0', '0.374', '0.044', '0.003', '0.33', '0.08', '0.014', '0.08', '0.374', '0.044', '0.003', '0.33', '0.08', '0.014']",LDNO 0000: LV HH Metered 30462 0 0.374 0.044 0.003 0.33 0.08 0.014 0.08 0.374 0.044 0.003 0.33 0.08 0.014,LV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,176,LV Sub,[],"['0000', '30463', '0', '0.479', '0.055', '0.003', '0.39', '0.14', '0.018', '0.14', '0.479', '0.055', '0.003', '0.39', '0.14', '0.018']",LDNO 0000: LV Sub HH Metered 30463 0 0.479 0.055 0.003 0.39 0.14 0.018 0.14 0.479 0.055 0.003 0.39 0.14 0.018,LV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,177,HV HH,[],"['0000', '30464', '0', '0.497', '0.058', '0.003', '4.54', '0.17', '0.017', '0.17', '0.497', '0.058', '0.003', '4.54', '0.17', '0.017']",LDNO 0000: HV HH Metered 30464 0 0.497 0.058 0.003 4.54 0.17 0.017 0.17 0.497 0.058 0.003 4.54 0.17 0.017,HV,,,Red
2017,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,182,LV UMS,[],"['0000', '30469', '0', '1.036', '0.076', '0.028', '1.036', '0.076', '0.028']",LDNO 0000: LV UMS (Pseudo HH Metered) 30469 0 1.036 0.076 0.028 1.036 0.076 0.028,LV,Unmetered,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 1 LV and HV charges,23,LV HH,[],"['570', '0', '25.237', '0.365', '0.103', '10.67', '2.8', '0.382', '2.8']",LV HH Metered 570 0 25.237 0.365 0.103 10.67 2.8 0.382 2.8,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 1 LV and HV charges,24,LV Sub,[],"['540', '0', '22.362', '0.221', '0.072', '8.22', '3.07', '0.314', '3.07']",LV Sub HH Metered 540 0 22.362 0.221 0.072 8.22 3.07 0.314 3.07,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 1 LV and HV charges,25,HV HH,[],"['510', '0', '19.17', '0.117', '0.046', '81.52', '2.57', '0.252', '2.57']",HV HH Metered 510 0 19.17 0.117 0.046 81.52 2.57 0.252 2.57,HV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 1 LV and HV charges,30,LV UMS,[],"['970', '0', '75.986', '1.528', '0.895', '0', '0', '0']",LV UMS (Pseudo HH Metered) 970 0 75.986 1.528 0.895 0 0 0,LV,Unmetered,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,22,LV HH,[],"['20309', '0', '15.867', '0.229', '0.065', '6.71', '1.76', '0.24', '1.76']",LDNO LV: LV HH Metered 20309 0 15.867 0.229 0.065 6.71 1.76 0.24 1.76,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,27,LV UMS,[],"['20314', '0', '47.775', '0.961', '0.563', '0', '0', '0']",LDNO LV: LV UMS (Pseudo HH Metered) 20314 0 47.775 0.961 0.563 0 0 0,LV,Unmetered,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,40,LV HH,[],"['20327', '0', '9.42', '0.136', '0.038', '3.98', '1.05', '0.143', '1.05']",LDNO HV: LV HH Metered 20327 0 9.42 0.136 0.038 3.98 1.05 0.143 1.05,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,41,LV Sub,[],"['20328', '0', '13.699', '0.135', '0.044', '5.04', '1.88', '0.192', '1.88']",LDNO HV: LV Sub HH Metered 20328 0 13.699 0.135 0.044 5.04 1.88 0.192 1.88,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,42,HV HH,[],"['20329', '0', '13.935', '0.085', '0.033', '59.26', '1.87', '0.183', '1.87']",LDNO HV: HV HH Metered 20329 0 13.935 0.085 0.033 59.26 1.87 0.183 1.87,HV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,47,LV UMS,[],"['20334', '0', '28.363', '0.57', '0.334', '0', '0', '0']",LDNO HV: LV UMS (Pseudo HH Metered) 20334 0 28.363 0.57 0.334 0 0 0,LV,Unmetered,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,67,HVplus,[],"['20354', '0', '7.291', '0.105', '0.03', '3.08', '0.81', '0.11', '0.81', '7.291', '0.105', '0.03', '3.08', '0.81', '0.11']",LDNO HVplus: LV HH Metered 20354 0 7.291 0.105 0.03 3.08 0.81 0.11 0.81 7.291 0.105 0.03 3.08 0.81 0.11,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,68,HVplus,[],"['20355', '0', '10.444', '0.103', '0.034', '3.84', '1.43', '0.147', '1.43', '10.444', '0.103', '0.034', '3.84', '1.43', '0.147']",LDNO HVplus: LV Sub HH Metered 20355 0 10.444 0.103 0.034 3.84 1.43 0.147 1.43 10.444 0.103 0.034 3.84 1.43 0.147,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,69,HVplus,[],"['20356', '0', '10.547', '0.064', '0.025', '44.85', '1.41', '0.139', '1.41', '10.547', '0.064', '0.025', '44.85', '1.41', '0.139']",LDNO HVplus: HV HH Metered 20356 0 10.547 0.064 0.025 44.85 1.41 0.139 1.41 10.547 0.064 0.025 44.85 1.41 0.139,HV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,74,HVplus,[],"['20361', '0', '21.951', '0.441', '0.259', '21.951', '0.441', '0.259']",LDNO HVplus: LV UMS (Pseudo HH Metered) 20361 0 21.951 0.441 0.259 21.951 0.441 0.259,LV,Unmetered,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,94,LV HH,[],"['20381', '0', '5.667', '0.082', '0.023', '2.4', '0.63', '0.086', '0.63', '5.667', '0.082', '0.023', '2.4', '0.63', '0.086']",LDNO EHV: LV HH Metered 20381 0 5.667 0.082 0.023 2.4 0.63 0.086 0.63 5.667 0.082 0.023 2.4 0.63 0.086,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,95,LV Sub,[],"['20382', '0', '8.119', '0.08', '0.026', '2.98', '1.11', '0.114', '1.11', '8.119', '0.08', '0.026', '2.98', '1.11', '0.114']",LDNO EHV: LV Sub HH Metered 20382 0 8.119 0.08 0.026 2.98 1.11 0.114 1.11 8.119 0.08 0.026 2.98 1.11 0.114,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,96,HV HH,[],"['20383', '0', '8.198', '0.05', '0.02', '34.86', '1.1', '0.108', '1.1', '8.198', '0.05', '0.02', '34.86', '1.1', '0.108']",LDNO EHV: HV HH Metered 20383 0 8.198 0.05 0.02 34.86 1.1 0.108 1.1 8.198 0.05 0.02 34.86 1.1 0.108,HV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,101,LV UMS,[],"['20388', '0', '17.063', '0.343', '0.201', '17.063', '0.343', '0.201']",LDNO EHV: LV UMS (Pseudo HH Metered) 20388 0 17.063 0.343 0.201 17.063 0.343 0.201,LV,Unmetered,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,121,LV HH,[],"['132', '20408', '0', '4.323', '0.063', '0.018', '1.83', '0.48', '0.065', '0.48', '4.323', '0.063', '0.018', '1.83', '0.48', '0.065']",LDNO 132kV/EHV: LV HH Metered 20408 0 4.323 0.063 0.018 1.83 0.48 0.065 0.48 4.323 0.063 0.018 1.83 0.48 0.065,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,122,LV Sub,[],"['132', '20409', '0', '6.193', '0.061', '0.02', '2.28', '0.85', '0.087', '0.85', '6.193', '0.061', '0.02', '2.28', '0.85', '0.087']",LDNO 132kV/EHV: LV Sub HH Metered 20409 0 6.193 0.061 0.02 2.28 0.85 0.087 0.85 6.193 0.061 0.02 2.28 0.85 0.087,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,123,HV HH,[],"['132', '20410', '0', '6.254', '0.038', '0.015', '26.59', '0.84', '0.082', '0.84', '6.254', '0.038', '0.015', '26.59', '0.84', '0.082']",LDNO 132kV/EHV: HV HH Metered 20410 0 6.254 0.038 0.015 26.59 0.84 0.082 0.84 6.254 0.038 0.015 26.59 0.84 0.082,HV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,128,LV UMS,[],"['132', '20415', '0', '13.016', '0.262', '0.153', '13.016', '0.262', '0.153']",LDNO 132kV/EHV: LV UMS (Pseudo HH Metered) 20415 0 13.016 0.262 0.153 13.016 0.262 0.153,LV,Unmetered,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,148,LV HH,[],"['132', '20435', '0', '3', '0.043', '0.012', '1.27', '0.33', '0.045', '0.33', '3.0', '0.043', '0.012', '1.27', '0.33', '0.045']",LDNO 132kV: LV HH Metered 20435 0 3 0.043 0.012 1.27 0.33 0.045 0.33 3.0 0.043 0.012 1.27 0.33 0.045,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,149,LV Sub,[],"['132', '20436', '0', '4.298', '0.042', '0.014', '1.58', '0.59', '0.06', '0.59', '4.298', '0.042', '0.014', '1.58', '0.59', '0.06']",LDNO 132kV: LV Sub HH Metered 20436 0 4.298 0.042 0.014 1.58 0.59 0.06 0.59 4.298 0.042 0.014 1.58 0.59 0.06,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,150,HV HH,[],"['132', '20437', '0', '4.34', '0.026', '0.01', '18.46', '0.58', '0.057', '0.58', '4.34', '0.026', '0.01', '18.46', '0.58', '0.057']",LDNO 132kV: HV HH Metered 20437 0 4.34 0.026 0.01 18.46 0.58 0.057 0.58 4.34 0.026 0.01 18.46 0.58 0.057,HV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,155,LV UMS,[],"['132', '20442', '0', '9.034', '0.182', '0.106', '9.034', '0.182', '0.106']",LDNO 132kV: LV UMS (Pseudo HH Metered) 20442 0 9.034 0.182 0.106 9.034 0.182 0.106,LV,Unmetered,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,175,LV HH,[],"['0000', '20462', '0', '1.23', '0.018', '0.005', '0.52', '0.14', '0.019', '0.14', '1.23', '0.018', '0.005', '0.52', '0.14', '0.019']",LDNO 0000: LV HH Metered 20462 0 1.23 0.018 0.005 0.52 0.14 0.019 0.14 1.23 0.018 0.005 0.52 0.14 0.019,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,176,LV Sub,[],"['0000', '20463', '0', '1.762', '0.017', '0.006', '0.65', '0.24', '0.025', '0.24', '1.762', '0.017', '0.006', '0.65', '0.24', '0.025']",LDNO 0000: LV Sub HH Metered 20463 0 1.762 0.017 0.006 0.65 0.24 0.025 0.24 1.762 0.017 0.006 0.65 0.24 0.025,LV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,177,HV HH,[],"['0000', '20464', '0', '1.779', '0.011', '0.004', '7.57', '0.24', '0.023', '0.24', '1.779', '0.011', '0.004', '7.57', '0.24', '0.023']",LDNO 0000: HV HH Metered 20464 0 1.779 0.011 0.004 7.57 0.24 0.023 0.24 1.779 0.011 0.004 7.57 0.24 0.023,HV,,,Red
2017,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx,Annex 4 LDNO charges,182,LV UMS,[],"['0000', '20469', '0', '3.704', '0.074', '0.044', '3.704', '0.074', '0.044']",LDNO 0000: LV UMS (Pseudo HH Metered) 20469 0 3.704 0.074 0.044 3.704 0.074 0.044,LV,Unmetered,,Red
2017,23,NPg-Y,Northern Powergrid (Yorkshire),Y,Northern Powergrid (Yorkshire) - 2017-18 CDCM Model.xlsx,Tariffs,25,LV HH,[],"['281', '8.865', '0.86', '0.068', '14.71', '1.49', '0.322', '0']",LV HH Metered 281 8.865 0.86 0.068 14.71 1.49 0.322 0,LV,,,Red
2017,23,NPg-Y,Northern Powergrid (Yorkshire),Y,Northern Powergrid (Yorkshire) - 2017-18 CDCM Model.xlsx,Tariffs,26,LV Sub,[],"['471', '7.605', '0.662', '0.05', '15.02', '1.79', '0.241', '0']",LV Sub HH Metered 471 7.605 0.662 0.05 15.02 1.79 0.241 0,LV,,,Red
2017,23,NPg-Y,Northern Powergrid (Yorkshire),Y,Northern Powergrid (Yorkshire) - 2017-18 CDCM Model.xlsx,Tariffs,27,HV HH,[],"['581', '6.253', '0.476', '0.033', '158.63', '2.03', '0.188', '0']",HV HH Metered 581 6.253 0.476 0.033 158.63 2.03 0.188 0,HV,,,Red
2017,23,NPg-Y,Northern Powergrid (Yorkshire),Y,Northern Powergrid (Yorkshire) - 2017-18 CDCM Model.xlsx,Tariffs,32,LV UMS,[],"['813', '913', '23.315', '0.892', '0.074', '0', '0', '0', '0']",LV UMS (Pseudo HH Metered) 813 & 913 23.315 0.892 0.074 0 0 0 0,LV,Unmetered,,Red
2017,23,NPg-Y,Northern Powergrid (Yorkshire),Y,Northern Powergrid (Yorkshire) - 2017-18 CDCM Model.xlsx,Tariffs,50,LV HH,[],"['157', '5.452', '0.529', '0.042', '9.05', '0.92', '0.198', '0']",LDNO LV: LV HH Metered 157 5.452 0.529 0.042 9.05 0.92 0.198 0,LV,,,Red
