DNO_Name,MPAN_Code,DNO_Key,Short_Code,Band,Time_Period,Min_Rate_p_kWh,Max_Rate_p_kWh,Mean_Rate_p_kWh,Median_Rate_p_kWh,GSP_Group_ID,GSP_Group_Name,Count,Unit,File_Path
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.441,11.813,4.488421052631579,2.202,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.441,15.692,5.477368421052632,2.081,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.104,5.555,2.653947368421052,1.826,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.178,10.628,3.392105263157895,0.484,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.65,6.075,2.532368421052632,1.298,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.661,7.069,3.332142857142857,2.0,H,Southern,14,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.969,7.118,3.307666666666667,1.836,H,Southern,15,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.774,5.104,2.299736842105263,1.261,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.755,5.006,2.25,1.189,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.44,5.889,2.403947368421053,1.206,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.453,11.484,3.778684210526316,0.822,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.961,7.877,3.133421052631579,1.469,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.893,9.722,3.553684210526316,1.289,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.662,3.334,1.761052631578947,1.096,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.004,1.106,1.0564,1.06,H,Southern,10,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.005,1.074,1.039857142857143,1.043,H,Southern,7,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.0571811886400689,0.1436924839994655,0.1004368363197672,0.1436924839994655,H,Southern,2,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.2454188040429999,2.33645053844,1.2909346712415,2.33645053844,H,Southern,2,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.04,12.48,2.677777777777778,2.08,H,Southern,54,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.02060531262738,0.5068608080270143,0.2637330603271972,0.5068608080270143,H,Southern,4,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.0653206373618923,9.47293166114612,3.029286051332289,1.711361775655766,H,Southern,4,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.3269372544973533,15.66322499414792,5.893159698829482,1.188062165852249,H,Southern,5,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.217711111361,2.14146480809,1.08665616360975,1.67377280955,H,Southern,4,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.502,9.017,3.297105263157894,1.41,H,Southern,19,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-april-2021-v1.4.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.502,9.017,3.23225,2.0,H,Southern,12,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-april-2021-v1.4.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.326,5.859,2.367,0.916,H,Southern,15,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-april-2021-v1.4.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.987,1.093,1.017869158878504,1.014,H,Southern,535,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-april-2021-v1.4.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),4.46795506449845,4.46795506449845,4.46795506449845,4.46795506449845,H,Southern,2,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-april-2021-v1.4.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,H,Southern,7,p/kWh,dno_data_enhanced/sepd_pcdm_v4_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.8471884856757066,0.8471884856757066,0.8471884856757066,0.8471884856757066,H,Southern,1,p/kWh,dno_data_enhanced/sepd_pcdm_v4_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.8471884856757066,0.8471884856757066,0.8471884856757066,0.8471884856757066,H,Southern,1,p/kWh,dno_data_enhanced/sepd_pcdm_v4_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.0333060210236283,1.0,0.3293204781608466,0.2297369975979471,H,Southern,32,p/kWh,dno_data_enhanced/sepd_pcdm_v4_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.0131924474180949,1.0,0.347547057599561,0.1208410084037978,H,Southern,14,p/kWh,dno_data_enhanced/sepd_pcdm_v4_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.4162925828885303,0.9205195085478975,0.6673855477140878,0.8784214708620084,H,Southern,8,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.1118491770725072,0.8881508229274927,0.5576499183980935,0.6922761661734339,H,Southern,12,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.0086754531560986,1.088,0.3991178906419092,0.343799317773253,H,Southern,65,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.04949939187329,1.0,0.4920266059677055,0.6729497551942805,H,Southern,6,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.088,1.088,1.088,1.088,H,Southern,1,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.012370413198693,0.0345307447997926,0.0179104960989679,0.012370413198693,H,Southern,20,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),8.386820710262647,8.386820710262647,8.386820710262647,8.386820710262647,H,Southern,1,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,H,Southern,7,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.0338931046799702,1.0,0.4528098040594412,0.453255230938014,H,Southern,6,p/kWh,dno_data_enhanced/sepd_cdcm_v5_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.094,1.094,1.094,1.094,H,Southern,1,p/kWh,dno_data_enhanced/sepd_cdcm_v5_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.012370413198693,0.0345307447997926,0.0179104960989679,0.012370413198693,H,Southern,20,p/kWh,dno_data_enhanced/sepd_cdcm_v5_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),8.6511596148572,8.6511596148572,8.6511596148572,8.6511596148572,H,Southern,1,p/kWh,dno_data_enhanced/sepd_cdcm_v5_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.4540861336142052,0.4540861336142052,0.4540861336142052,0.4540861336142052,H,Southern,1,p/kWh,dno_data_enhanced/sepd_cdcm_v5_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,H,Southern,7,p/kWh,dno_data_enhanced/sepd_pcdm_v4_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.8499889967471939,0.8499889967471939,0.8499889967471939,0.8499889967471939,H,Southern,1,p/kWh,dno_data_enhanced/sepd_pcdm_v4_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.8499889967471939,0.8499889967471939,0.8499889967471939,0.8499889967471939,H,Southern,1,p/kWh,dno_data_enhanced/sepd_pcdm_v4_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.0333060210236283,1.0,0.329320629284202,0.2297369975979471,H,Southern,32,p/kWh,dno_data_enhanced/sepd_pcdm_v4_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.0131924474180949,1.0,0.347547057599561,0.1208410084037978,H,Southern,14,p/kWh,dno_data_enhanced/sepd_pcdm_v4_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.04949939187329,1.0,0.4920266059677055,0.6729497551942805,H,Southern,6,p/kWh,dno_data_enhanced/sepd_cdcm_v8_20211122_2023_24_pre-release_lrsp-updates_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.088,1.088,1.088,1.088,H,Southern,1,p/kWh,dno_data_enhanced/sepd_cdcm_v8_20211122_2023_24_pre-release_lrsp-updates_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.012370413198693,0.0345307447997926,0.0179104960989679,0.012370413198693,H,Southern,20,p/kWh,dno_data_enhanced/sepd_cdcm_v8_20211122_2023_24_pre-release_lrsp-updates_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),8.386820710262647,8.386820710262647,8.386820710262647,8.386820710262647,H,Southern,1,p/kWh,dno_data_enhanced/sepd_cdcm_v8_20211122_2023_24_pre-release_lrsp-updates_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,H,Southern,7,p/kWh,dno_data_enhanced/sepd_cdcm_v8_20211122_2023_24_pre-release_lrsp-updates_v1.1.xlsx
