DAYSAHEAD,TARGETDATE,FORECASTDEMAND,CARDINALPOINT,CP_TYPE,CP_ST_TIME,CP_END_TIME,F_Point,FORECAST_TIMESTAMP
1,2019-11-24,22367,1B,T,430,730,Om,2019-11-23T08:25:02
1,2019-11-24,29223,2F,P,800,900,NA,2019-11-23T08:25:02
1,2019-11-24,32201,2A,P,930,1030,NA,2019-11-23T08:25:02
1,2019-11-24,33965,2B,P,1100,1300,DM,2019-11-23T08:25:02
1,2019-11-24,34179,3B,T,1330,1630,Dm,2019-11-23T08:25:02
1,2019-11-24,40118,DP,P,1700,1930,EM,2019-11-23T08:25:02
1,2019-11-24,33887,4B,F,2100,2100,NA,2019-11-23T08:25:02
1,2019-11-24,24540,4C,F,2400,2400,NA,2019-11-23T08:25:02
1,2019-11-24,26371,1F,F,30,30,NA,2019-11-23T11:14:45
1,2019-11-24,26541,1A,P,100,230,NA,2019-11-23T11:14:45
1,2019-11-24,24139,03,F,300,300,NA,2019-11-23T11:14:45
1,2019-11-24,23132,4,F,400,400,NA,2019-11-23T11:14:45
1,2019-11-24,22412,1B,T,430,730,Om,2019-11-23T11:14:45
1,2019-11-24,29089,2F,P,800,900,NA,2019-11-23T11:14:45
1,2019-11-24,32050,2A,P,930,1030,NA,2019-11-23T11:14:45
1,2019-11-24,34105,2B,P,1100,1300,DM,2019-11-23T11:14:45
1,2019-11-24,34299,3B,T,1330,1630,Dm,2019-11-23T11:14:45
1,2019-11-24,40141,DP,P,1700,1930,EM,2019-11-23T11:14:45
1,2019-11-24,33909,4B,F,2100,2100,NA,2019-11-23T11:14:45
1,2019-11-24,24597,4C,F,2400,2400,NA,2019-11-23T11:14:45
1,2019-11-25,24919,1F,F,30,30,NA,2019-11-24T08:38:09
1,2019-11-25,25292,1A,P,100,230,NA,2019-11-24T08:38:09
1,2019-11-25,23668,03,F,300,300,NA,2019-11-24T08:38:09
1,2019-11-25,22825,4,F,400,400,NA,2019-11-24T08:38:09
1,2019-11-25,22699,1B,T,430,730,Om,2019-11-24T08:38:09
1,2019-11-25,38238,2F,P,800,900,NA,2019-11-24T08:38:09
1,2019-11-25,39233,2A,P,930,1030,NA,2019-11-24T08:38:09
1,2019-11-25,39712,2B,P,1100,1300,DM,2019-11-24T08:38:09
1,2019-11-25,39658,3B,T,1330,1630,Dm,2019-11-24T08:38:09
1,2019-11-25,43747,DP,P,1700,1930,EM,2019-11-24T08:38:09
1,2019-11-25,37782,4B,F,2100,2100,NA,2019-11-24T08:38:09
1,2019-11-25,26824,4C,F,2400,2400,NA,2019-11-24T08:38:09
1,2019-11-25,24935,1F,F,30,30,NA,2019-11-24T11:35:29
1,2019-11-25,25311,1A,P,100,230,NA,2019-11-24T11:35:29
1,2019-11-25,23718,03,F,300,300,NA,2019-11-24T11:35:29
1,2019-11-25,22883,4,F,400,400,NA,2019-11-24T11:35:29
1,2019-11-25,22766,1B,T,430,730,Om,2019-11-24T11:35:29
1,2019-11-25,38370,2F,P,800,900,NA,2019-11-24T11:35:29
1,2019-11-25,39401,2A,P,930,1030,NA,2019-11-24T11:35:29
1,2019-11-25,39797,2B,P,1100,1300,DM,2019-11-24T11:35:29
1,2019-11-25,39684,3B,T,1330,1630,Dm,2019-11-24T11:35:29
1,2019-11-25,43818,DP,P,1700,1930,EM,2019-11-24T11:35:29
1,2019-11-25,37800,4B,F,2100,2100,NA,2019-11-24T11:35:29
1,2019-11-25,26776,4C,F,2400,2400,NA,2019-11-24T11:35:29
1,2019-11-26,26213,1F,F,30,30,NA,2019-11-25T08:44:55
1,2019-11-26,26035,1A,P,100,230,NA,2019-11-25T08:44:55
1,2019-11-26,24705,03,F,300,300,NA,2019-11-25T08:44:55
1,2019-11-26,23995,4,F,400,400,NA,2019-11-25T08:44:55
1,2019-11-26,23856,1B,T,430,730,Om,2019-11-25T08:44:55
1,2019-11-26,38784,2F,P,800,900,NA,2019-11-25T08:44:55
1,2019-11-26,39378,2A,P,930,1030,NA,2019-11-25T08:44:55
1,2019-11-26,39513,2B,P,1100,1300,DM,2019-11-25T08:44:55
1,2019-11-26,38215,3B,T,1330,1630,Dm,2019-11-25T08:44:55
1,2019-11-26,42809,DP,P,1700,1930,EM,2019-11-25T08:44:55
1,2019-11-26,36742,4B,F,2100,2100,NA,2019-11-25T08:44:55
1,2019-11-26,25841,4C,F,2400,2400,NA,2019-11-25T08:44:55
1,2019-11-26,26186,1F,F,30,30,NA,2019-11-25T12:10:36
1,2019-11-26,26206,1A,P,100,230,NA,2019-11-25T12:10:36
1,2019-11-26,24762,03,F,300,300,NA,2019-11-25T12:10:36
1,2019-11-26,23990,4,F,400,400,NA,2019-11-25T12:10:36
1,2019-11-26,23821,1B,T,430,730,Om,2019-11-25T12:10:36
1,2019-11-26,38747,2F,P,800,900,NA,2019-11-25T12:10:36
1,2019-11-26,39340,2A,P,930,1030,NA,2019-11-25T12:10:36
1,2019-11-26,39461,2B,P,1100,1300,DM,2019-11-25T12:10:36
1,2019-11-26,38220,3B,T,1330,1630,Dm,2019-11-25T12:10:36
1,2019-11-26,43212,DP,P,1700,1930,EM,2019-11-25T12:10:36
1,2019-11-26,36737,4B,F,2100,2100,NA,2019-11-25T12:10:36
1,2019-11-26,25878,4C,F,2400,2400,NA,2019-11-25T12:10:36
1,2019-11-27,26220,1F,F,30,30,NA,2019-11-26T08:41:38
1,2019-11-27,26466,1A,P,100,230,NA,2019-11-26T08:41:38
1,2019-11-27,24821,03,F,300,300,NA,2019-11-26T08:41:38
1,2019-11-27,24045,4,F,400,400,NA,2019-11-26T08:41:38
1,2019-11-27,23597,1B,T,430,730,Om,2019-11-26T08:41:38
1,2019-11-27,37947,2F,P,800,900,NA,2019-11-26T08:41:38
1,2019-11-27,38912,2A,P,930,1030,DM,2019-11-26T08:41:38
1,2019-11-27,38806,2B,P,1100,1300,NA,2019-11-26T08:41:38
1,2019-11-27,38525,3B,T,1330,1630,Dm,2019-11-26T08:41:38
1,2019-11-27,43458,DP,P,1700,1930,EM,2019-11-26T08:41:38
1,2019-11-27,37137,4B,F,2100,2100,NA,2019-11-26T08:41:38
1,2019-11-27,25669,4C,F,2400,2400,NA,2019-11-26T08:41:38
1,2019-11-27,26133,1F,F,30,30,NA,2019-11-26T11:44:18
1,2019-11-27,26423,1A,P,100,230,NA,2019-11-26T11:44:18
1,2019-11-27,24808,03,F,300,300,NA,2019-11-26T11:44:18
1,2019-11-27,24044,4,F,400,400,NA,2019-11-26T11:44:18
1,2019-11-27,23617,1B,T,430,730,Om,2019-11-26T11:44:18
1,2019-11-27,37819,2F,P,800,900,NA,2019-11-26T11:44:18
1,2019-11-27,38702,2A,P,930,1030,NA,2019-11-26T11:44:18
1,2019-11-27,38805,2B,P,1100,1300,DM,2019-11-26T11:44:18
1,2019-11-27,38492,3B,T,1330,1630,Dm,2019-11-26T11:44:18
1,2019-11-27,43610,DP,P,1700,1930,EM,2019-11-26T11:44:18
1,2019-11-27,37172,4B,F,2100,2100,NA,2019-11-26T11:44:18
1,2019-11-27,25809,4C,F,2400,2400,NA,2019-11-26T11:44:18
1,2019-11-28,25728,1F,F,30,30,NA,2019-11-27T08:50:38
1,2019-11-28,26163,1A,P,100,230,NA,2019-11-27T08:50:38
1,2019-11-28,24176,03,F,300,300,NA,2019-11-27T08:50:38
1,2019-11-28,23268,4,F,400,400,NA,2019-11-27T08:50:38
1,2019-11-28,23041,1B,T,430,730,Om,2019-11-27T08:50:38
1,2019-11-28,38220,2F,P,800,900,NA,2019-11-27T08:50:38
1,2019-11-28,38658,2A,P,930,1030,NA,2019-11-27T08:50:38
1,2019-11-28,38724,2B,P,1100,1300,DM,2019-11-27T08:50:38
1,2019-11-28,38813,3B,T,1330,1630,Dm,2019-11-27T08:50:38
1,2019-11-28,44148,DP,P,1700,1930,EM,2019-11-27T08:50:38
1,2019-11-28,38419,4B,F,2100,2100,NA,2019-11-27T08:50:38
1,2019-11-28,26979,4C,F,2400,2400,NA,2019-11-27T08:50:38
1,2019-11-28,25728,1F,F,30,30,NA,2019-11-27T11:31:05
1,2019-11-28,26163,1A,P,100,230,NA,2019-11-27T11:31:05
1,2019-11-28,24176,03,F,300,300,NA,2019-11-27T11:31:05
1,2019-11-28,23268,4,F,400,400,NA,2019-11-27T11:31:05
1,2019-11-28,23041,1B,T,430,730,Om,2019-11-27T11:31:05
1,2019-11-28,38220,2F,P,800,900,NA,2019-11-27T11:31:05
1,2019-11-28,38658,2A,P,930,1030,NA,2019-11-27T11:31:05
1,2019-11-28,38724,2B,P,1100,1300,DM,2019-11-27T11:31:05
1,2019-11-28,38813,3B,T,1330,1630,Dm,2019-11-27T11:31:05
1,2019-11-28,43724,DP,P,1700,1930,EM,2019-11-27T11:31:05
1,2019-11-28,38419,4B,F,2100,2100,NA,2019-11-27T11:31:05
1,2019-11-28,26979,4C,F,2400,2400,NA,2019-11-27T11:31:05
1,2019-11-29,27072,1F,F,30,30,NA,2019-11-28T08:24:48
1,2019-11-29,27658,1A,P,100,230,NA,2019-11-28T08:24:48
1,2019-11-29,26042,03,F,300,300,NA,2019-11-28T08:24:48
1,2019-11-29,25430,4,F,400,400,NA,2019-11-28T08:24:48
1,2019-11-29,25358,1B,T,430,730,Om,2019-11-28T08:24:48
1,2019-11-29,40488,2F,P,800,900,NA,2019-11-28T08:24:48
1,2019-11-29,40959,2A,P,930,1030,DM,2019-11-28T08:24:48
1,2019-11-29,39398,2B,P,1100,1300,NA,2019-11-28T08:24:48
1,2019-11-29,38920,3B,T,1330,1630,Dm,2019-11-28T08:24:48
1,2019-11-29,44561,DP,P,1700,1930,EM,2019-11-28T08:24:48
1,2019-11-29,39259,4B,F,2100,2100,NA,2019-11-28T08:24:48
1,2019-11-29,29186,4C,F,2400,2400,NA,2019-11-28T08:24:48
1,2019-11-29,27056,1F,F,30,30,NA,2019-11-28T11:24:17
1,2019-11-29,27643,1A,P,100,230,NA,2019-11-28T11:24:17
1,2019-11-29,26033,03,F,300,300,NA,2019-11-28T11:24:17
1,2019-11-29,25416,4,F,400,400,NA,2019-11-28T11:24:17
1,2019-11-29,25343,1B,T,430,730,Om,2019-11-28T11:24:17
1,2019-11-29,40324,2F,P,800,900,NA,2019-11-28T11:24:17
1,2019-11-29,40632,2A,P,930,1030,DM,2019-11-28T11:24:17
1,2019-11-29,39007,2B,P,1100,1300,NA,2019-11-28T11:24:17
1,2019-11-29,38854,3B,T,1330,1630,Dm,2019-11-28T11:24:17
1,2019-11-29,44579,DP,P,1700,1930,EM,2019-11-28T11:24:17
1,2019-11-29,39262,4B,F,2100,2100,NA,2019-11-28T11:24:17
1,2019-11-29,29459,4C,F,2400,2400,NA,2019-11-28T11:24:17
1,2019-11-30,29253,1F,F,30,30,NA,2019-11-29T08:34:29
1,2019-11-30,29277,1A,P,100,230,NA,2019-11-29T08:34:29
1,2019-11-30,27267,03,F,300,300,NA,2019-11-29T08:34:29
1,2019-11-30,26210,4,F,400,400,NA,2019-11-29T08:34:29
1,2019-11-30,25961,1B,T,430,730,Om,2019-11-29T08:34:29
1,2019-11-30,35561,2F,P,800,900,NA,2019-11-29T08:34:29
1,2019-11-30,37693,2A,P,930,1030,DM,2019-11-29T08:34:29
1,2019-11-30,37608,2B,P,1100,1300,NA,2019-11-29T08:34:29
1,2019-11-30,35937,3B,T,1330,1630,Dm,2019-11-29T08:34:29
1,2019-11-30,41004,DP,P,1700,1930,EM,2019-11-29T08:34:29
1,2019-11-30,36112,4B,F,2100,2100,NA,2019-11-29T08:34:29
1,2019-11-30,28152,4C,F,2400,2400,NA,2019-11-29T08:34:29
1,2019-11-30,29227,1F,F,30,30,NA,2019-11-29T11:11:20
1,2019-11-30,29292,1A,P,100,230,NA,2019-11-29T11:11:20
1,2019-11-30,27260,03,F,300,300,NA,2019-11-29T11:11:20
1,2019-11-30,26194,4,F,400,400,NA,2019-11-29T11:11:20
1,2019-11-30,25933,1B,T,430,730,Om,2019-11-29T11:11:20
1,2019-11-30,35396,2F,P,800,900,NA,2019-11-29T11:11:20
1,2019-11-30,37638,2A,P,930,1030,DM,2019-11-29T11:11:20
1,2019-11-30,37538,2B,P,1100,1300,NA,2019-11-29T11:11:20
1,2019-11-30,35971,3B,T,1330,1630,Dm,2019-11-29T11:11:20
1,2019-11-30,41029,DP,P,1700,1930,EM,2019-11-29T11:11:20
1,2019-11-30,36128,4B,F,2100,2100,NA,2019-11-29T11:11:20
1,2019-11-30,28192,4C,F,2400,2400,NA,2019-11-29T11:11:20
1,2019-12-01,28363,1F,F,30,30,NA,2019-11-30T08:24:34
1,2019-12-01,28823,1A,P,100,230,NA,2019-11-30T08:24:34
1,2019-12-01,26886,03,F,300,300,NA,2019-11-30T08:24:34
1,2019-12-01,25895,4,F,400,400,NA,2019-11-30T08:24:34
1,2019-12-01,25379,1B,T,430,730,Om,2019-11-30T08:24:34
1,2019-12-01,32074,2F,P,800,900,NA,2019-11-30T08:24:34
1,2019-12-01,34933,2A,P,930,1030,NA,2019-11-30T08:24:34
1,2019-12-01,35803,2B,P,1100,1300,DM,2019-11-30T08:24:34
1,2019-12-01,35557,3B,T,1330,1630,Dm,2019-11-30T08:24:34
1,2019-12-01,42643,DP,P,1700,1930,EM,2019-11-30T08:24:34
1,2019-12-01,37438,4B,F,2100,2100,NA,2019-11-30T08:24:34
1,2019-12-01,27666,4C,F,2400,2400,NA,2019-11-30T08:24:34
1,2019-12-01,28311,1F,F,30,30,NA,2019-11-30T11:40:08
1,2019-12-01,28815,1A,P,100,230,NA,2019-11-30T11:40:08
1,2019-12-01,26864,03,F,300,300,NA,2019-11-30T11:40:08
1,2019-12-01,25860,4,F,400,400,NA,2019-11-30T11:40:08
1,2019-12-01,25325,1B,T,430,730,Om,2019-11-30T11:40:08
1,2019-12-01,32319,2F,P,800,900,NA,2019-11-30T11:40:08
1,2019-12-01,35275,2A,P,930,1030,NA,2019-11-30T11:40:08
1,2019-12-01,36099,2B,P,1100,1300,DM,2019-11-30T11:40:08
1,2019-12-01,35630,3B,T,1330,1630,Dm,2019-11-30T11:40:08
1,2019-12-01,42691,DP,P,1700,1930,EM,2019-11-30T11:40:08
1,2019-12-01,37491,4B,F,2100,2100,NA,2019-11-30T11:40:08
1,2019-12-01,27671,4C,F,2400,2400,NA,2019-11-30T11:40:08
1,2019-12-02,28537,1F,F,30,30,NA,2019-12-01T08:26:31
1,2019-12-02,28781,1A,P,100,230,NA,2019-12-01T08:26:31
1,2019-12-02,27591,03,F,300,300,NA,2019-12-01T08:26:31
1,2019-12-02,26911,4,F,400,400,NA,2019-12-01T08:26:31
1,2019-12-02,26763,1B,T,430,730,Om,2019-12-01T08:26:31
1,2019-12-02,42511,2F,P,800,900,NA,2019-12-01T08:26:31
1,2019-12-02,42590,2A,P,930,1030,DM,2019-12-01T08:26:31
1,2019-12-02,41565,2B,P,1100,1300,NA,2019-12-01T08:26:31
1,2019-12-02,41454,3B,T,1330,1630,Dm,2019-12-01T08:26:31
1,2019-12-02,46862,DP,P,1700,1930,EM,2019-12-01T08:26:31
1,2019-12-02,41612,4B,F,2100,2100,NA,2019-12-01T08:26:31
1,2019-12-02,29271,4C,F,2400,2400,NA,2019-12-01T08:26:31
1,2019-12-02,28644,1F,F,30,30,NA,2019-12-01T11:16:55
1,2019-12-02,28813,1A,P,100,230,NA,2019-12-01T11:16:55
1,2019-12-02,27654,03,F,300,300,NA,2019-12-01T11:16:55
1,2019-12-02,26981,4,F,400,400,NA,2019-12-01T11:16:55
1,2019-12-02,26836,1B,T,430,730,Om,2019-12-01T11:16:55
1,2019-12-02,42564,2F,P,800,900,NA,2019-12-01T11:16:55
1,2019-12-02,42582,2A,P,930,1030,DM,2019-12-01T11:16:55
1,2019-12-02,41596,2B,P,1100,1300,NA,2019-12-01T11:16:55
1,2019-12-02,41565,3B,T,1330,1630,Dm,2019-12-01T11:16:55
1,2019-12-02,46921,DP,P,1700,1930,EM,2019-12-01T11:16:55
1,2019-12-02,41753,4B,F,2100,2100,NA,2019-12-01T11:16:55
1,2019-12-02,29438,4C,F,2400,2400,NA,2019-12-01T11:16:55
1,2019-12-03,28890,1F,F,30,30,NA,2019-12-02T08:16:31
1,2019-12-03,29435,1A,P,100,230,NA,2019-12-02T08:16:31
1,2019-12-03,27911,03,F,300,300,NA,2019-12-02T08:16:31
1,2019-12-03,27093,4,F,400,400,NA,2019-12-02T08:16:31
1,2019-12-03,26883,1B,T,430,730,Om,2019-12-02T08:16:31
1,2019-12-03,42611,2F,P,800,900,NA,2019-12-02T08:16:31
1,2019-12-03,43144,2A,P,930,1030,DM,2019-12-02T08:16:31
1,2019-12-03,41699,2B,P,1100,1300,NA,2019-12-02T08:16:31
1,2019-12-03,41694,3B,T,1330,1630,Dm,2019-12-02T08:16:31
1,2019-12-03,47205,DP,P,1700,1930,EM,2019-12-02T08:16:31
1,2019-12-03,41394,4B,F,2100,2100,NA,2019-12-02T08:16:31
1,2019-12-03,29127,4C,F,2400,2400,NA,2019-12-02T08:16:31
1,2019-12-03,28962,1F,F,30,30,NA,2019-12-02T12:02:04
1,2019-12-03,29390,1A,P,100,230,NA,2019-12-02T12:02:04
1,2019-12-03,27773,03,F,300,300,NA,2019-12-02T12:02:04
1,2019-12-03,27003,4,F,400,400,NA,2019-12-02T12:02:04
1,2019-12-03,26796,1B,T,430,730,Om,2019-12-02T12:02:04
1,2019-12-03,42161,2F,P,800,900,NA,2019-12-02T12:02:04
1,2019-12-03,42443,2A,P,930,1030,DM,2019-12-02T12:02:04
1,2019-12-03,41442,2B,P,1100,1300,NA,2019-12-02T12:02:04
1,2019-12-03,40638,3B,T,1330,1630,Dm,2019-12-02T12:02:04
1,2019-12-03,47162,DP,P,1700,1930,EM,2019-12-02T12:02:04
1,2019-12-03,41260,4B,F,2100,2100,NA,2019-12-02T12:02:04
1,2019-12-03,29026,4C,F,2400,2400,NA,2019-12-02T12:02:04
1,2019-12-04,28350,1F,F,30,30,NA,2019-12-03T08:35:51
1,2019-12-04,28377,1A,P,100,230,NA,2019-12-03T08:35:51
1,2019-12-04,26893,03,F,300,300,NA,2019-12-03T08:35:51
1,2019-12-04,26013,4,F,400,400,NA,2019-12-03T08:35:51
1,2019-12-04,25918,1B,T,430,730,Om,2019-12-03T08:35:51
1,2019-12-04,41025,2F,P,800,900,NA,2019-12-03T08:35:51
1,2019-12-04,41415,2A,P,930,1030,DM,2019-12-03T08:35:51
1,2019-12-04,40848,2B,P,1100,1300,NA,2019-12-03T08:35:51
1,2019-12-04,40960,3B,T,1330,1630,Dm,2019-12-03T08:35:51
1,2019-12-04,46019,DP,P,1700,1930,EM,2019-12-03T08:35:51
1,2019-12-04,40419,4B,F,2100,2100,NA,2019-12-03T08:35:51
1,2019-12-04,28715,4C,F,2400,2400,NA,2019-12-03T08:35:51
1,2019-12-04,28303,1F,F,30,30,NA,2019-12-03T11:20:46
1,2019-12-04,28333,1A,P,100,230,NA,2019-12-03T11:20:46
1,2019-12-04,26850,03,F,300,300,NA,2019-12-03T11:20:46
1,2019-12-04,25979,4,F,400,400,NA,2019-12-03T11:20:46
1,2019-12-04,25885,1B,T,430,730,Om,2019-12-03T11:20:46
1,2019-12-04,40689,2F,P,800,900,NA,2019-12-03T11:20:46
1,2019-12-04,40925,2A,P,930,1030,DM,2019-12-03T11:20:46
1,2019-12-04,40631,2B,P,1100,1300,NA,2019-12-03T11:20:46
1,2019-12-04,40705,3B,T,1330,1630,Dm,2019-12-03T11:20:46
1,2019-12-04,45939,DP,P,1700,1930,EM,2019-12-03T11:20:46
1,2019-12-04,40387,4B,F,2100,2100,NA,2019-12-03T11:20:46
1,2019-12-04,28643,4C,F,2400,2400,NA,2019-12-03T11:20:46
1,2019-12-05,28140,1F,F,30,30,NA,2019-12-04T08:54:24
1,2019-12-05,28256,1A,P,100,230,NA,2019-12-04T08:54:24
1,2019-12-05,26420,03,F,300,300,NA,2019-12-04T08:54:24
1,2019-12-05,25653,4,F,400,400,NA,2019-12-04T08:54:24
1,2019-12-05,25633,1B,T,430,730,Om,2019-12-04T08:54:24
1,2019-12-05,41309,2F,P,800,900,DM,2019-12-04T08:54:24
1,2019-12-05,40838,2A,P,930,1030,NA,2019-12-04T08:54:24
1,2019-12-05,39980,2B,P,1100,1300,NA,2019-12-04T08:54:24
1,2019-12-05,39037,3B,T,1330,1630,Dm,2019-12-04T08:54:24
1,2019-12-05,42452,DP,P,1700,1930,EM,2019-12-04T08:54:24
1,2019-12-05,37093,4B,F,2100,2100,NA,2019-12-04T08:54:24
1,2019-12-05,26229,4C,F,2400,2400,NA,2019-12-04T08:54:24
1,2019-12-05,28101,1F,F,30,30,NA,2019-12-04T12:07:36
1,2019-12-05,28169,1A,P,100,230,NA,2019-12-04T12:07:36
1,2019-12-05,26580,03,F,300,300,NA,2019-12-04T12:07:36
1,2019-12-05,25708,4,F,400,400,NA,2019-12-04T12:07:36
1,2019-12-05,25563,1B,T,430,730,Om,2019-12-04T12:07:36
1,2019-12-05,40844,2F,P,800,900,DM,2019-12-04T12:07:36
1,2019-12-05,40665,2A,P,930,1030,NA,2019-12-04T12:07:36
1,2019-12-05,39745,2B,P,1100,1300,NA,2019-12-04T12:07:36
1,2019-12-05,39219,3B,T,1330,1630,Dm,2019-12-04T12:07:36
1,2019-12-05,43036,DP,P,1700,1930,EM,2019-12-04T12:07:36
1,2019-12-05,37169,4B,F,2100,2100,NA,2019-12-04T12:07:36
1,2019-12-05,26218,4C,F,2400,2400,NA,2019-12-04T12:07:36
1,2019-12-06,25791,1F,F,30,30,NA,2019-12-05T08:32:19
1,2019-12-06,25883,1A,P,100,230,NA,2019-12-05T08:32:19
1,2019-12-06,23885,03,F,300,300,NA,2019-12-05T08:32:19
1,2019-12-06,22952,4,F,400,400,NA,2019-12-05T08:32:19
1,2019-12-06,22814,1B,T,430,730,Om,2019-12-05T08:32:19
1,2019-12-06,37748,2F,P,800,900,NA,2019-12-05T08:32:19
1,2019-12-06,38453,2A,P,930,1030,DM,2019-12-05T08:32:19
1,2019-12-06,38112,2B,P,1100,1300,NA,2019-12-05T08:32:19
1,2019-12-06,37384,3B,T,1330,1630,Dm,2019-12-05T08:32:19
1,2019-12-06,41133,DP,P,1700,1930,EM,2019-12-05T08:32:19
1,2019-12-06,35626,4B,F,2100,2100,NA,2019-12-05T08:32:19
1,2019-12-06,26664,4C,F,2400,2400,NA,2019-12-05T08:32:19
1,2019-12-06,25787,1F,F,30,30,NA,2019-12-05T11:07:58
1,2019-12-06,25878,1A,P,100,230,NA,2019-12-05T11:07:58
1,2019-12-06,23888,03,F,300,300,NA,2019-12-05T11:07:58
1,2019-12-06,22959,4,F,400,400,NA,2019-12-05T11:07:58
1,2019-12-06,22823,1B,T,430,730,Om,2019-12-05T11:07:58
1,2019-12-06,37780,2F,P,800,900,NA,2019-12-05T11:07:58
1,2019-12-06,38481,2A,P,930,1030,DM,2019-12-05T11:07:58
1,2019-12-06,38225,2B,P,1100,1300,NA,2019-12-05T11:07:58
1,2019-12-06,37483,3B,T,1330,1630,Dm,2019-12-05T11:07:58
1,2019-12-06,41296,DP,P,1700,1930,EM,2019-12-05T11:07:58
1,2019-12-06,35641,4B,F,2100,2100,NA,2019-12-05T11:07:58
1,2019-12-06,26688,4C,F,2400,2400,NA,2019-12-05T11:07:58
1,2019-12-07,25843,1F,F,30,30,NA,2019-12-06T08:29:52
1,2019-12-07,25843,1A,P,100,230,NA,2019-12-06T08:29:52
1,2019-12-07,23489,03,F,300,300,NA,2019-12-06T08:29:52
1,2019-12-07,22634,4,F,400,400,NA,2019-12-06T08:29:52
1,2019-12-07,22139,1B,T,430,730,Om,2019-12-06T08:29:52
1,2019-12-07,32161,2F,P,800,900,NA,2019-12-06T08:29:52
1,2019-12-07,33555,2A,P,930,1030,DM,2019-12-06T08:29:52
1,2019-12-07,33536,2B,P,1100,1300,NA,2019-12-06T08:29:52
1,2019-12-07,33225,3B,T,1330,1630,Dm,2019-12-06T08:29:52
1,2019-12-07,38149,DP,P,1700,1930,EM,2019-12-06T08:29:52
1,2019-12-07,31464,4B,F,2100,2100,NA,2019-12-06T08:29:52
1,2019-12-07,23778,4C,F,2400,2400,NA,2019-12-06T08:29:52
1,2019-12-07,25839,1F,F,30,30,NA,2019-12-06T11:25:52
1,2019-12-07,25840,1A,P,100,230,NA,2019-12-06T11:25:52
1,2019-12-07,23485,03,F,300,300,NA,2019-12-06T11:25:52
1,2019-12-07,22642,4,F,400,400,NA,2019-12-06T11:25:52
1,2019-12-07,22153,1B,T,430,730,Om,2019-12-06T11:25:52
1,2019-12-07,32243,2F,P,800,900,NA,2019-12-06T11:25:52
1,2019-12-07,33728,2A,P,930,1030,NA,2019-12-06T11:25:52
1,2019-12-07,33890,2B,P,1100,1300,DM,2019-12-06T11:25:52
1,2019-12-07,33323,3B,T,1330,1630,Dm,2019-12-06T11:25:52
1,2019-12-07,38215,DP,P,1700,1930,EM,2019-12-06T11:25:52
1,2019-12-07,31573,4B,F,2100,2100,NA,2019-12-06T11:25:52
1,2019-12-07,23773,4C,F,2400,2400,NA,2019-12-06T11:25:52
1,2019-12-08,22957,1F,F,30,30,NA,2019-12-07T08:39:30
1,2019-12-08,22845,1A,P,100,230,NA,2019-12-07T08:39:30
1,2019-12-08,20338,03,F,300,300,NA,2019-12-07T08:39:30
1,2019-12-08,19624,4,F,400,400,NA,2019-12-07T08:39:30
1,2019-12-08,18971,1B,T,430,730,Om,2019-12-07T08:39:30
1,2019-12-08,26281,2F,P,800,900,NA,2019-12-07T08:39:30
1,2019-12-08,29024,2A,P,930,1030,NA,2019-12-07T08:39:30
1,2019-12-08,30764,2B,P,1100,1300,DM,2019-12-07T08:39:30
1,2019-12-08,31125,3B,T,1330,1630,Dm,2019-12-07T08:39:30
1,2019-12-08,38719,DP,P,1700,1930,EM,2019-12-07T08:39:30
1,2019-12-08,32430,4B,F,2100,2100,NA,2019-12-07T08:39:30
1,2019-12-08,23334,4C,F,2400,2400,NA,2019-12-07T08:39:30
1,2019-12-08,23092,1F,F,30,30,NA,2019-12-07T11:40:59
1,2019-12-08,23072,1A,P,100,230,NA,2019-12-07T11:40:59
1,2019-12-08,20649,03,F,300,300,NA,2019-12-07T11:40:59
1,2019-12-08,19865,4,F,400,400,NA,2019-12-07T11:40:59
1,2019-12-08,19199,1B,T,430,730,Om,2019-12-07T11:40:59
1,2019-12-08,26402,2F,P,800,900,NA,2019-12-07T11:40:59
1,2019-12-08,29058,2A,P,930,1030,NA,2019-12-07T11:40:59
1,2019-12-08,30637,2B,P,1100,1300,DM,2019-12-07T11:40:59
1,2019-12-08,31045,3B,T,1330,1630,Dm,2019-12-07T11:40:59
1,2019-12-08,38807,DP,P,1700,1930,EM,2019-12-07T11:40:59
1,2019-12-08,32550,4B,F,2100,2100,NA,2019-12-07T11:40:59
1,2019-12-08,23563,4C,F,2400,2400,NA,2019-12-07T11:40:59
1,2019-12-09,23326,1F,F,30,30,NA,2019-12-08T08:41:17
1,2019-12-09,23706,1A,P,100,230,NA,2019-12-08T08:41:17
1,2019-12-09,21911,03,F,300,300,NA,2019-12-08T08:41:17
1,2019-12-09,21164,4,F,400,400,NA,2019-12-08T08:41:17
1,2019-12-09,20969,1B,T,430,730,Om,2019-12-08T08:41:17
1,2019-12-09,37508,2F,P,800,900,NA,2019-12-08T08:41:17
1,2019-12-09,37706,2A,P,930,1030,DM,2019-12-08T08:41:17
1,2019-12-09,36309,2B,P,1100,1300,NA,2019-12-08T08:41:17
1,2019-12-09,36754,3B,T,1330,1630,Dm,2019-12-08T08:41:17
1,2019-12-09,45509,DP,P,1700,1930,EM,2019-12-08T08:41:17
1,2019-12-09,39792,4B,F,2100,2100,NA,2019-12-08T08:41:17
