DAYSAHEAD,TARGETDATE,FORECASTDEMAND,CARDINALPOINT,CP_TYPE,CP_ST_TIME,CP_END_TIME,F_Point,FORECAST_TIMESTAMP
2,2024-01-23,35945,2F,P,800,900,NA,2024-01-21T15:24:00
2,2024-01-23,37166,2A,P,930,1030,NA,2024-01-21T15:24:00
2,2024-01-23,37277,2B,P,1100,1300,DM,2024-01-21T15:24:00
2,2024-01-23,35336,3B,T,1330,1630,Dm,2024-01-21T15:24:00
2,2024-01-23,38821,DP,P,1700,1800,EM,2024-01-21T15:24:00
2,2024-01-23,31923,4B,F,2100,2100,NA,2024-01-21T15:24:00
2,2024-01-23,22347,4C,F,2400,2400,NA,2024-01-21T15:24:00
2,2024-01-24,22153,1F,F,30,30,NA,2024-01-22T14:52:29
2,2024-01-24,22463,1A,P,100,230,NA,2024-01-22T14:52:29
2,2024-01-24,19868,4,F,400,400,NA,2024-01-22T14:52:29
2,2024-01-24,19712,1B,T,430,730,Om,2024-01-22T14:52:29
2,2024-01-24,33625,2F,P,800,900,NA,2024-01-22T14:52:29
2,2024-01-24,34181,2A,P,930,1030,DM,2024-01-22T14:52:29
2,2024-01-24,32633,2B,P,1100,1300,NA,2024-01-22T14:52:29
2,2024-01-24,32276,3B,T,1330,1630,Dm,2024-01-22T14:52:29
2,2024-01-24,41004,DP,P,1700,1800,EM,2024-01-22T14:52:29
2,2024-01-24,36077,4B,F,2100,2100,NA,2024-01-22T14:52:29
2,2024-01-24,26013,4C,F,2400,2400,NA,2024-01-22T14:52:29
2,2024-01-25,26779,1F,F,30,30,NA,2024-01-23T14:28:17
2,2024-01-25,27124,1A,P,100,230,NA,2024-01-23T14:28:17
2,2024-01-25,23594,4,F,400,400,NA,2024-01-23T14:28:17
2,2024-01-25,23055,1B,T,430,730,Om,2024-01-23T14:28:17
2,2024-01-25,35501,2F,P,800,900,NA,2024-01-23T14:28:17
2,2024-01-25,35852,2A,P,930,1030,DM,2024-01-23T14:28:17
2,2024-01-25,35293,2B,P,1100,1300,NA,2024-01-23T14:28:17
2,2024-01-25,33890,3B,T,1330,1630,Dm,2024-01-23T14:28:17
2,2024-01-25,38060,DP,P,1700,1800,EM,2024-01-23T14:28:17
2,2024-01-25,32369,4B,F,2100,2100,NA,2024-01-23T14:28:17
2,2024-01-25,22338,4C,F,2400,2400,NA,2024-01-23T14:28:17
2,2024-01-26,22187,1F,F,30,30,NA,2024-01-24T14:42:18
2,2024-01-26,22556,1A,P,100,230,NA,2024-01-24T14:42:18
2,2024-01-26,20530,4,F,400,400,NA,2024-01-24T14:42:18
2,2024-01-26,19968,1B,T,430,730,Om,2024-01-24T14:42:18
2,2024-01-26,33637,2F,P,800,900,NA,2024-01-24T14:42:18
2,2024-01-26,33840,2A,P,930,1030,DM,2024-01-24T14:42:18
2,2024-01-26,32197,2B,P,1100,1300,NA,2024-01-24T14:42:18
2,2024-01-26,31318,3B,T,1330,1630,Dm,2024-01-24T14:42:18
2,2024-01-26,38629,DP,P,1700,1800,EM,2024-01-24T14:42:18
2,2024-01-26,33648,4B,F,2100,2100,NA,2024-01-24T14:42:18
2,2024-01-26,24747,4C,F,2400,2400,NA,2024-01-24T14:42:18
2,2024-01-27,23826,1F,F,30,30,NA,2024-01-25T14:04:40
2,2024-01-27,24003,1A,P,100,230,NA,2024-01-25T14:04:40
