2025-08-23 13:37:57,499 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-23.json
2025-08-23 13:37:57,748 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:57,748 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-24.json
2025-08-23 13:37:58,086 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:58,086 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-25.json
2025-08-23 13:37:58,275 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:58,275 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-26.json
2025-08-23 13:37:58,599 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:58,600 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-27.json
2025-08-23 13:37:58,794 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:58,794 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-28.json
2025-08-23 13:37:58,991 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:58,992 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-29.json
2025-08-23 13:37:59,196 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:59,196 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-01.json
2025-08-23 13:37:59,396 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:59,396 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-02.json
2025-08-23 13:37:59,598 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:59,598 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-03.json
2025-08-23 13:37:59,841 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:59,842 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-04.json
2025-08-23 13:38:00,016 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:00,016 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-05.json
2025-08-23 13:38:00,238 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:00,238 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-06.json
2025-08-23 13:38:00,489 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:00,489 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-07.json
2025-08-23 13:38:00,689 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:00,690 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-08.json
2025-08-23 13:38:00,898 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:00,899 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-09.json
2025-08-23 13:38:01,164 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:01,165 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-10.json
2025-08-23 13:38:01,544 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:01,545 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-11.json
2025-08-23 13:38:01,978 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
